graph,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127
BNP_857,-0.11683305,-0.090518124,-0.11816112,-0.05757894,0.3687646,0.35059273,-0.29465708,0.51049614,-0.039429527,-0.26185185,0.27808473,-0.2809814,-0.10442427,0.31771493,-0.042190567,-0.14115947,0.13703348,-0.32812923,-0.15269141,0.05531442,-0.059392206,0.002857232,-0.013931568,-0.19123073,-0.24764088,-0.16981156,0.22266765,0.16166422,-0.034009047,-0.12022586,-0.24011281,0.18331869,-0.021167738,-0.2701813,0.1556045,-0.16272753,-0.1701357,-0.29268807,-0.026906915,0.088500164,-0.1251181,0.06741299,0.11236705,0.029143985,0.5225565,0.42047393,-0.23851143,-0.2878083,0.19511461,0.1760498,-0.22805345,-0.025598448,-0.3784741,-0.0008817516,-0.022189159,0.18634525,-0.078143,-0.0037569157,-0.051945053,-0.18918212,0.10311966,0.057882264,0.03799582,-0.29452607,0.036817823,0.0021218278,0.31005606,-0.21790256,0.13912548,-0.08826357,-0.216282,0.40249452,0.36921346,0.04283749,-0.27893928,0.07487823,-0.017202765,-0.03231641,-0.17496733,0.19101626,-0.23934947,-0.18377446,0.13838501,0.059035964,0.28814858,0.39621675,-0.2224021,0.31657615,-0.27804896,-0.2738116,0.34183413,-0.40285707,0.0056211906,-0.29977745,-0.43383518,0.31973866,-0.017495586,-0.09868237,0.10055579,0.23379105,-0.06741594,0.2020899,0.090448275,-0.2195869,-0.12348287,0.13841555,0.29313186,-0.26011473,0.2223922,0.24920546,-0.22977258,-0.08376855,0.31675157,-0.4072274,-0.46897027,0.18317366,0.16027166,0.2727531,0.19206388,-0.1641768,-0.05692521,0.08754744,-0.5139556,-0.3265816,0.1770368,0.31413424,-0.39934558,-0.29081666
BNP_858,-0.03736619,-0.35239452,-0.4017858,0.007060067,0.18961461,0.12524779,-0.47385547,0.36330444,-0.14673603,-0.456335,0.16990894,-0.2705698,-0.058340274,0.5506203,0.14263096,0.20851988,-0.043545146,-0.17545629,0.036788434,0.35283637,0.012111367,-0.036231153,-0.276953,-0.196164,-0.20479237,-0.41020826,0.3158818,-0.0041648555,-0.07250544,-0.21073568,0.00212366,-0.19349511,0.11065828,-0.36945543,-0.38376805,-0.038104255,-0.104720466,0.044993367,-0.0975788,0.16290767,-0.10878776,0.06652565,-0.10219172,0.089859545,0.29109877,0.391399,-0.18755521,-0.4569911,0.4395881,0.27975842,-0.24996346,0.019453665,-0.17905737,0.3832948,0.066996224,0.101838805,-0.18118055,0.15640292,-0.09295134,0.19067079,0.06571046,0.40857837,0.22071812,0.14394344,-0.26375917,-0.3952729,0.028661462,-0.020998709,0.27241385,-0.122623414,-0.14464524,-0.0040775407,0.14707763,-0.17027709,-0.05939927,0.085395955,-0.015076919,0.18814059,-0.3110556,0.049419906,0.04635142,-0.15654768,0.050756447,0.22348449,0.41758037,0.2704173,-0.2153376,0.2528871,-0.18534653,-0.034450933,0.10018747,-0.09591116,0.1557893,-0.29824322,-0.1766614,0.33425483,0.23631275,-0.21850725,-0.034204282,0.32888258,-0.287797,0.17686121,0.08562304,-0.20211987,-0.12283092,-0.4005285,0.19269575,0.12110086,0.42165768,-0.14500883,-0.6616969,-0.05960614,0.20828877,-0.26837182,-0.07212227,0.41642934,-0.07860165,0.060484145,0.028322333,-0.35541105,-0.10984449,-0.13402346,0.09000537,-0.41520655,0.28668788,0.20284638,-0.14000429,-0.25248915
BNP_859,0.1123164,-0.08965192,-0.39972654,-0.016338494,0.1300412,0.27737826,-0.47383386,0.18793024,0.033081464,-0.14383745,0.13871247,-0.18194307,-0.6211781,0.5941832,-0.19849217,0.3006974,-0.2382142,-0.2791312,0.40818435,-0.17919509,0.11561238,-0.18254943,-0.101395495,-0.18746187,-0.23782673,0.15484472,0.05161665,0.3181112,0.037857093,-0.17005813,0.068003945,-0.037527665,0.17942315,0.021956231,-0.67483544,-0.004747351,-0.24657868,0.27685454,0.06333754,0.05444057,-0.088786505,0.44116908,0.04340262,0.0200801,0.18021393,0.10717631,-0.13106729,-0.17908733,0.14484404,0.4508553,0.05865613,0.10933351,-0.117527515,-0.08653434,-0.009277466,0.22712587,-0.18088594,0.3312933,-0.35839957,0.1742543,0.290626,0.10153216,0.30012617,0.05109472,-0.26921755,-0.21499178,0.14166585,-0.38952446,0.4084551,-0.17176822,-0.20463678,0.20476922,0.19249919,-0.054224122,-0.15040532,-0.08920529,0.064373985,0.16475114,0.0024557444,0.169455,-0.45301515,0.039674543,0.058118775,0.20092641,0.22752327,0.2670759,-0.21018033,0.3180095,-0.3144953,0.02196071,0.26405498,-0.2992623,0.312297,-0.030818164,-0.25186995,0.5845614,0.41206118,0.018642051,-0.0645649,0.17793234,-0.46911415,0.1561604,0.26288122,-0.43828318,-0.0054790345,-0.36837474,-0.11741757,-0.029265944,0.36774704,0.21517675,-0.53728926,-0.42658573,0.2811109,-0.34376568,-0.29641247,0.16267748,-0.3662569,-0.16341108,0.028359592,-0.17924602,-0.25513145,0.57142574,0.10183603,-0.25560194,0.42184103,0.37268853,-0.40571663,-0.33503592
BNP_86,-0.15241455,-0.17118359,-0.060892623,0.020481113,0.43721184,0.011241718,-0.4298539,0.21615994,0.13220607,-0.62896156,0.13709597,-0.45116198,-0.30916113,0.06483391,0.026200451,0.089172035,-0.41254327,-0.006361587,0.37030914,-0.10071937,-0.38521066,-0.13014604,-0.5716495,-0.44477078,0.04953927,-1.0175024,0.38242483,-0.19575332,-0.20082289,-0.23341171,0.3952484,-0.03597138,-0.12531847,-0.26134795,-0.21938783,-0.27881372,-0.31606895,-0.5406034,0.1711893,0.38175246,0.25468948,-0.30450013,0.15527715,-0.38619953,0.05379993,0.17627409,-0.5158546,-0.45869684,-0.1124954,0.2012586,-0.44752383,0.07237667,-0.16001363,0.3730052,0.2125787,0.28887063,0.037888188,-0.09800382,-0.4261349,-0.17883335,-0.25987384,0.5260752,0.22902793,-0.058909323,-0.06960423,-0.2272396,0.34225956,0.3047851,0.1277449,-0.50710005,-0.13411596,-0.508871,0.14003938,0.27790487,0.28665742,0.11069668,-0.21489315,-0.31572694,-0.6220293,-0.41391832,0.28009006,-0.044172812,0.22390929,0.54346234,0.3663673,0.315739,-0.12163831,0.2405729,0.080466114,-0.04376567,0.5756721,-0.29021636,-0.5190575,-0.3746952,-0.40599406,0.12091105,0.12483965,-0.36180595,0.022941012,0.4749273,-0.19984171,0.40304512,0.20206365,-0.33953863,0.23408356,0.34393296,0.4696176,0.18099345,0.31733698,-0.21449333,-0.36374888,0.18711987,0.05820453,-0.11019537,-0.38792616,0.26451075,-0.28518727,-0.4012541,-0.29445353,-0.13757217,-0.30040243,-0.32049108,0.19625346,-0.4413413,0.35140824,0.28946257,-0.35250685,0.034237344
BNP_860,-0.008850339,-0.075297594,-0.28152898,0.18231493,0.21964216,0.18536195,-0.1322328,0.34802338,0.022799395,-0.05524493,0.12804165,0.17001107,-0.66847175,0.6020218,-0.122888856,0.44925362,-0.2513488,-0.32499766,0.12464264,0.2135554,-0.075084105,-0.25508577,-0.10148172,-0.26557708,-0.24498878,-0.13931516,0.1200051,0.009690961,0.27097172,-0.22277968,-0.099518,-0.16360466,0.13791758,-0.11361662,-0.21231934,-0.17199104,-0.061016113,0.08880205,-0.037259378,0.018792348,-0.25694588,0.2964115,0.046378452,-0.17973472,0.31911618,-0.16787867,-0.036412384,-0.42290112,0.3128803,0.20739621,-0.13054259,0.09828386,-0.32630438,-0.00070801243,-0.0870959,0.01224225,-0.2068854,0.20268272,-0.08974442,-0.22404811,0.29216796,0.31481233,0.12586711,-0.1054205,-0.018552266,-0.19153917,0.0034771736,-0.15542282,0.43251973,-0.31936505,-0.11680539,0.41895735,0.37813294,0.08872982,0.017256344,0.1471529,0.15496138,0.20827359,-0.14609519,-0.0173997,-0.39618573,-0.33467877,0.18791729,0.14647925,0.1731353,0.31765962,-0.035131086,0.24240528,-0.431067,-0.14255083,0.23027252,-0.19037656,0.2230764,-0.3154778,-0.13820972,0.58191,0.24294725,-0.083722256,-0.12487326,0.18413498,-0.20643517,-0.14029999,0.09269623,-0.43545473,-0.20640486,-0.38857087,-0.23838967,-0.27378413,0.058186132,0.0069116773,-0.20960443,-0.22266187,0.2618893,-0.18210219,-0.1410779,0.31062523,0.13049808,0.14849189,0.09356541,-0.21040553,-0.08662814,-0.045654602,-0.06652099,-0.31489486,0.011231374,0.1891393,-0.20090903,-0.51494426
BNP_861,-0.18563962,-0.091038585,-0.16530393,-0.07334203,0.11295867,0.38815242,-0.2942233,-0.019249428,0.07444476,-0.049098425,0.036622554,-0.26507828,-0.4111029,0.34515983,-0.23377475,0.04165039,-0.004462516,-0.31800646,0.495548,0.047184195,-0.13248011,-0.21875551,0.020874342,-0.15807168,-0.13902065,0.026585273,0.06546119,0.00129228,0.070778795,-0.50255406,-0.15079069,0.18074149,0.07294885,-0.14018513,-0.075427786,-0.19515638,-0.05060665,0.06271253,0.03787799,0.26296684,-0.013984501,0.12488801,-0.0048957295,-0.107585505,0.07295242,0.048611954,-0.22150382,-0.2622549,0.13049558,0.12814069,-0.1359809,0.16433741,-0.5517568,-0.06591,0.1659738,0.22807603,-0.010942833,-0.19999237,-0.2547211,-0.18196273,-0.01429538,-0.16256605,0.3296563,-0.05421509,0.024114368,-0.18717417,0.18915391,-0.45218003,0.056310628,-0.27437872,-0.07641532,0.16861139,0.5574204,0.2547268,0.047619373,-0.05127601,0.14806722,0.15475747,-0.14049906,0.09400407,-0.42013356,-0.14976354,0.097343296,0.18923539,-0.0089394655,0.19888017,-0.34012532,0.55569637,-0.30544022,-0.009447157,0.052148983,-0.38426074,0.2756887,-0.5021556,-0.27504164,0.3099325,0.1662977,-0.12860176,-0.103873834,0.21167864,-0.20331381,0.18800908,0.2722267,-0.15639172,-0.03692143,-0.08939844,0.16103859,-0.4189038,0.24814032,0.13935599,-0.2308671,-0.31620073,0.12706427,-0.13810849,-0.5689718,0.32716542,0.16088915,0.04964791,-0.06644744,0.07828109,-0.18388419,0.10276824,-0.25448787,-0.29800016,0.32160565,0.42584676,-0.3655805,-0.41712496
BNP_862,-0.35097075,-0.25692287,0.10767428,0.3970717,0.34324905,0.4698106,0.011442661,0.5772945,-0.017057406,-0.4895843,0.0076217167,0.07983419,-0.2870538,0.6231131,0.14607297,-0.118118234,0.00678528,-0.9578638,0.12014917,0.41407588,0.007851502,-0.41839677,0.09061235,-0.05519201,-0.3632674,-0.009703191,-0.26192757,-0.06895498,0.18053916,-0.33484977,-0.50436366,-0.069546305,0.2708889,0.11841948,0.15802644,-0.04529106,-0.019283274,-0.10145067,0.0502264,0.06782421,-0.40107813,0.48142323,-0.24217914,-0.16020426,0.23716141,0.23390453,-0.42067885,-0.663473,0.46885875,-0.19433811,-0.2556641,-0.1070624,-0.3173543,0.16576222,0.10892126,0.24403334,-0.3224966,0.31139398,-0.3778889,-0.34118056,-0.10136345,0.13964078,0.41651735,-0.14055194,0.06549034,-0.33253926,0.2988291,-0.14430799,0.29440975,-0.28543574,0.100219876,0.5831462,0.5222879,0.16638204,-0.227063,0.05570741,0.058244336,0.43946877,-0.083380446,-0.15885098,-0.18038113,-0.287069,0.30237952,0.009718374,0.14535475,0.26819575,-0.0156211145,0.51999354,-0.71958554,-0.095365226,0.14315479,-0.24955906,0.2241766,-0.39070064,-0.419998,0.39145947,0.307409,-0.022332454,0.093362205,0.109372884,-0.3592987,-0.24397296,-0.06650599,-0.34829453,-0.3439848,-0.2576716,-0.018150032,-0.40944615,0.0033011932,-0.22749104,-0.016535303,-0.2732198,0.2420147,0.30009723,-0.18621616,0.35875353,0.14593591,0.2907723,0.17667092,0.09404854,-0.2988908,-0.1463839,-0.24213056,-0.45293355,-0.10804445,-0.044811543,-0.15609284,-0.55351055
BNP_863,-0.026586512,-0.28289947,-0.43613526,0.1781942,0.31538206,0.078952976,-0.52877986,-0.058575477,-0.21944799,-0.13481441,0.20304157,-0.26656473,-0.70861804,0.048033044,-0.30287224,0.42987612,-0.5746577,0.17626208,0.6579804,-0.07575341,-0.40968472,-0.22492762,-0.8204929,-0.7176401,0.111310124,-0.783883,0.2514599,-0.3931399,-0.0499688,-0.077602126,0.3340285,-0.1953364,-0.33204085,-0.0019352189,-0.56042016,-0.4093479,-0.15778916,-0.4070448,0.16678849,0.47457984,0.37561443,-0.32898384,0.27450857,-0.43600973,0.057950664,-0.102071635,-0.3845235,-0.19257492,0.07935887,0.4692361,-0.26826406,0.23525228,-0.26570156,0.4018424,-0.078573644,0.27979413,0.17308225,0.016218966,-0.20572591,-0.19550857,-0.21189103,0.59778434,0.23513591,0.18165798,-0.025706097,-0.100673795,0.07936375,0.13734436,0.1879944,-0.3880342,-0.13177432,-0.5868591,0.24433066,0.025620049,0.21909614,0.122883275,-0.42468548,-0.038945895,-0.49118042,-0.35279435,0.15239806,0.04897112,0.14599712,0.76241136,0.21746796,0.38434723,-0.049681965,0.5067002,0.052933276,0.23349226,0.4985282,-0.41795197,-0.13428605,-0.29773772,-0.32629448,0.11306893,0.37894297,-0.33476144,0.1958629,0.4342193,-0.19663115,0.31500313,0.35318992,-0.3815427,0.25107375,-0.10550925,0.23181753,0.16371925,0.3777733,-0.03579353,-0.47037777,0.035233755,0.04679451,-0.3472143,-0.59464544,0.24533553,-0.12511362,-0.3256528,-0.14910488,-0.18623738,-0.34669045,-0.08149243,0.062357552,-0.21090081,0.48639488,0.34094456,-0.3457625,-0.02120109
BNP_864,-0.26051784,-0.32568973,0.05475155,0.16034928,0.45128015,0.18552908,-0.32362685,0.37289688,-0.04615806,-0.6566708,0.31586537,-0.36519033,0.09884193,0.20571096,-0.027063241,-0.037646044,-0.075121276,-0.35732302,0.09962509,0.26264608,-0.26524428,-0.20158936,-0.18910791,-0.30681342,-0.056835398,-0.4684878,0.008962903,-0.10858482,-0.027562667,-0.28518954,-0.118379846,0.087357,0.08083134,-0.14720108,0.03051761,-0.25006703,-0.17736615,-0.5249078,0.0108745815,0.2802816,-0.04005739,-0.25819185,-0.0044120993,-0.1651561,0.20566268,0.38506377,-0.43895173,-0.5671241,0.1636093,0.10634262,-0.3816833,-0.17687517,-0.22812538,0.28086174,0.066932425,0.2581791,-0.13716911,-0.0033334387,-0.31850937,-0.1700451,-0.30213282,0.2991466,0.19457634,-0.10114582,-0.033202633,-0.24972181,0.36529812,0.042392816,0.13740028,-0.35398856,0.030789647,-0.031413615,0.39101937,0.36749178,-0.007417638,0.05038187,-0.043059245,-0.022084896,-0.40772602,-0.07700774,0.050436616,-0.24605088,0.16625738,0.40149167,0.28179842,0.23914108,-0.24634641,0.38316968,-0.15080006,-0.11762052,0.37071103,-0.26410347,-0.25623438,-0.44608086,-0.41282842,0.13751906,0.14950795,-0.2531626,0.113629036,0.2821931,-0.14245562,-0.0678274,-0.0046680416,-0.31270745,-0.08756491,0.104164496,0.2963434,-0.15593888,0.23814458,-0.1514626,-0.23244338,0.044858597,0.10279661,0.012278689,-0.17276011,0.32636207,-0.0355411,-0.091917165,0.04348819,0.00093240145,-0.24103145,-0.49131215,-0.12656116,-0.104634404,0.07092882,0.024315596,-0.33711627,-0.17658727
BNP_865,-0.23037873,-0.09245865,-0.011209148,0.26185098,0.4312836,0.35976735,-0.4003602,0.6093624,0.092769384,-0.5203503,0.15212135,-0.21025841,-0.10056569,0.45506483,-0.076419726,-0.09256594,0.087952405,-0.5018183,-0.039545674,0.1545676,-0.03261224,-0.105345905,-0.12471359,-0.18499045,-0.31451002,-0.42301705,-0.03460286,-0.027751222,0.14320041,-0.06883733,-0.14840437,-0.09595126,0.14190352,-0.038757756,0.06745607,-0.21685585,-0.28321144,-0.34895182,0.08560653,0.10801879,-0.21551861,0.095667556,-0.035697248,-0.24771263,0.33182508,0.15946662,-0.4236179,-0.6141083,0.37380067,0.1052306,-0.17554295,-0.079411685,0.008667568,0.18269682,-0.0027984418,0.2411193,-0.2647148,0.43621066,-0.19859992,-0.26616365,-0.099821724,0.4927926,0.1332232,-0.10919057,-0.04200779,-0.100038044,0.33105662,0.03833736,0.36351523,-0.14009182,0.120830975,0.19203964,0.24396648,0.1304294,-0.09982068,0.23891374,0.018213168,0.13330187,-0.21296011,-0.18641889,0.020352844,-0.07690727,0.2223291,0.055068057,0.50180936,0.2451244,0.11376465,0.4083463,-0.3825345,-0.30702892,0.41874728,-0.11918769,-0.004415671,-0.36673924,-0.24217524,0.2484724,0.27702036,-0.12929195,0.023457693,0.09127237,-0.31829473,-0.063482985,-0.23858003,-0.40167427,-0.11044927,0.03000332,0.30628258,-0.13371527,0.07120086,-0.18185575,-0.16171825,-0.15194358,0.13481195,0.025111774,-0.22166531,0.31964293,-0.100633085,0.15714937,-0.14381906,-0.12960695,-0.28152213,-0.23235877,-0.121539876,-0.3002749,-0.010147042,0.10179005,-0.33592308,-0.23618695
BNP_866,-0.6182158,0.036724765,0.025562208,0.41502294,0.1713932,0.4171209,-0.11169475,0.534058,-0.12711573,-0.47956237,0.043398563,-0.08157652,-0.3815054,0.68915576,-0.062018134,-0.36732262,0.23277178,-0.7302605,0.42087594,0.35319155,-0.109586075,-0.6138024,0.3612231,0.029039947,-0.44760677,0.1386966,-0.30448097,0.1799416,0.35178828,-0.42280504,-0.71275103,0.39347684,0.27303094,0.16560744,0.0783493,-0.031015506,0.05563034,-0.022254055,-0.074372254,-0.036596324,-0.42406207,0.5531472,-0.31316584,-0.241518,0.54261535,0.105235524,-0.4399843,-0.51679915,0.18593788,0.05606121,0.01645829,-0.2978997,-0.24592902,-0.081060804,0.021465987,0.58319855,-0.2373149,0.28169385,-0.39875105,-0.53813213,0.03218805,-0.12323894,0.20870127,-0.19375712,-0.13512081,-0.47480276,0.624835,-0.5745553,0.27614042,-0.33726254,0.0367666,0.53455955,0.5490558,0.24344932,-0.4246176,-0.03525085,0.16540568,0.35780692,-0.049872287,-0.020488445,-0.5194099,-0.09211094,0.39023918,0.06481525,0.017491478,0.26858574,0.06096091,0.5341905,-0.7816308,-0.47902614,0.3128393,-0.30112708,0.2981108,-0.665323,-0.46713692,0.4213672,0.2955665,-0.036453772,0.048403017,0.10306734,-0.62503546,-0.29022866,-0.06813987,-0.34584355,-0.45663714,-0.34490386,-0.01565818,-0.5661732,-0.0667801,0.23375155,-0.13403648,-0.3988553,0.4320309,0.15255097,-0.41425863,0.18959673,-0.07878179,0.30293736,0.08096507,0.2199995,-0.31446013,-0.0947755,-0.007719784,-0.09146547,-0.0586824,0.17789708,-0.4168052,-0.4061452
BNP_867,-0.43910125,-0.11760247,-0.08959066,0.18511121,0.27853334,0.34408876,0.17321244,0.49017113,0.03593182,-0.34222147,-0.19093126,0.09153897,-0.51355743,0.52929443,0.07499102,-0.07165367,-0.01625986,-0.65389067,0.13864385,0.2718252,-0.3655167,-0.3856923,-0.11733664,-0.0070807454,-0.21478568,0.09455188,-0.2532974,0.16810349,-0.15437512,-0.38215896,-0.19479677,0.012181759,0.20547889,-0.15866452,0.544038,0.07828045,-0.037678525,0.17259046,-0.30414054,-0.0976932,-0.15221637,0.48246086,-0.3634671,-0.046150267,0.43134543,0.42039028,-0.31428617,-0.5384842,0.12543423,-0.23669304,-0.16925757,-0.048101306,-0.32364726,0.07819625,0.14233358,0.37567997,-0.054835957,0.07501941,-0.56997824,-0.4687561,0.42244542,0.08812687,0.085205115,-0.2004891,0.016210886,-0.42559657,0.23726231,-0.49248928,0.29839003,-0.36467344,-0.08859069,0.37669143,0.33160374,0.046437196,-0.39454988,0.064524,0.1657775,-0.20511901,-0.00445298,-0.2575469,-0.24868071,-0.33252308,0.26543963,-0.047237784,0.1320576,0.3315013,0.012658302,0.3397234,-0.50818324,-0.4518021,0.20390297,-0.20278913,0.41314653,-0.35602954,-0.46350336,0.44331986,0.0069338027,0.061092377,-0.18286447,-0.0055257077,-0.19820721,0.14235023,0.2775305,-0.1572385,-0.37059548,-0.27701446,-0.10322866,-0.5985757,-0.1555637,0.1990907,-0.0870025,-0.2996834,0.24686982,-0.2354422,-0.36649027,0.06269264,0.18937522,0.009840312,-0.02695634,0.14073764,-0.05746555,0.045767758,-0.44380394,-0.43289158,0.12417677,-0.13543366,-0.22361384,-0.4059472
BNP_868,0.08065263,-0.2731004,-0.6180106,-0.14257458,0.3467199,0.17862658,-0.5528031,-0.104441054,-0.1962285,-0.2409198,0.19610594,-0.49227357,-0.21632087,0.14176726,-0.35567012,0.48368868,-0.32231563,0.14182694,0.36848676,-0.06994874,-0.0974238,0.1828094,-0.7104384,-0.7041577,-0.023900064,-0.8553066,0.50503474,-0.11556975,-0.009779426,0.04735927,0.39183286,-0.26314405,-0.22680257,-0.34820062,-0.5403435,-0.48476702,-0.36465535,-0.5463692,0.26464006,0.3670531,0.19350292,-0.44237915,0.43120107,-0.21461457,0.095843,0.1337592,-0.26195773,-0.16198102,0.2799417,0.4194808,-0.4881715,0.099721864,-0.29590514,0.41901046,-0.15383518,0.08323647,0.03207977,-0.0028427856,-0.06390779,-0.023540795,-0.11890954,0.6537224,0.40562183,0.10192547,-0.15354872,0.0784777,0.03878268,0.053315487,0.2218608,-0.27129537,-0.23862346,-0.39045423,0.31780335,-0.056273334,0.11067273,0.28782564,-0.30742377,0.07279336,-0.5241764,-0.1901769,0.09970162,-0.016446069,0.044051353,0.60621405,0.52254355,0.316425,-0.17832112,0.6316319,0.17141782,0.23733802,0.4383516,-0.5756605,-0.18602423,-0.5407063,-0.28233323,0.21145427,0.24422681,-0.31815568,0.19275174,0.24817555,-0.08825213,0.41274884,0.18203841,-0.38400918,0.44479874,0.18260595,0.34459794,0.23173329,0.4303221,-0.12232235,-0.48702174,0.033794593,0.13434038,-0.4218633,-0.38738978,0.5071011,0.21224603,-0.0847968,-0.10665766,-0.38887355,-0.24103022,-0.24593258,-0.3092292,-0.14569211,0.6832166,0.44150668,-0.30203277,-0.21977635
BNP_869,-0.34736124,-0.3397786,-0.08395849,0.33345294,0.4851872,0.38207063,0.029808713,0.45704976,0.039590318,-0.42000908,0.26743013,-0.06477986,-0.11202784,0.32829812,-0.13187592,-0.123759724,0.13756888,-0.5586302,-0.07807547,0.11574814,-0.15036127,-0.13039237,0.15995194,-0.028738301,-0.34761816,0.031191,-0.26700404,-0.012256242,-0.14843728,-0.14209169,-0.35024732,0.13292526,0.11230282,-0.08074688,0.3675097,-0.21685202,-0.01067486,-0.060863554,-0.100158036,0.003012497,-0.3246298,0.19619249,-0.16846746,0.029334249,0.27646646,0.43818107,-0.5692252,-0.5973103,0.33297527,-0.3579196,-0.36234915,-0.035872865,-0.39671716,0.1560916,0.043538664,0.37316048,-0.27233636,-0.10505772,-0.33513412,-0.38006756,-0.12530501,-0.01939233,0.35171846,-0.16492657,-0.034550514,-0.23346104,0.40303522,-0.40660337,0.1507926,-0.12332307,0.15809886,0.6543814,0.5538495,0.14009894,-0.23650967,0.15725765,0.042435944,0.3395853,-0.09944204,-0.1167799,-0.26065513,-0.15031075,0.4196973,0.09367949,0.18246539,0.18358119,-0.08831656,0.6393652,-0.43169463,-0.23963897,0.23536046,-0.42115834,0.24634595,-0.5410788,-0.3084701,0.5272157,0.25821722,-0.06190273,0.052848123,-0.094831556,-0.30468532,-0.039611995,0.14797416,-0.274992,-0.26303625,-0.13143298,-0.041198604,-0.2658863,-0.102812864,0.019488236,-0.11963868,-0.13251899,0.32800168,-0.08911736,-0.29708984,0.45474768,0.2831373,0.3394021,0.21409205,0.081890516,-0.18791793,-0.16909969,-0.38079414,-0.3757497,0.013959197,-0.0054719336,-0.36201575,-0.46460113
BNP_87,-0.09725788,-0.29326347,-0.13032293,0.14444561,0.2457952,0.17659737,-0.14020893,0.2899432,0.20338744,-0.22851388,0.042471297,-0.13381554,-0.47250345,0.41608983,0.0017885369,0.20153117,-0.27627778,-0.62777036,0.1601323,0.17134625,0.018007983,-0.1667556,-0.09504321,-0.01911087,-0.10328436,-0.060604602,0.015743539,-0.0093319295,0.0009613629,-0.2551681,-0.06641309,-0.008422656,0.16852911,0.014707378,-0.2311543,-0.091502436,-0.12023174,-0.0017096528,-0.12803847,-0.02196127,-0.1347375,0.2809235,-0.12956294,-0.041986648,0.07691748,0.14083207,-0.2896197,-0.3572763,0.27151558,0.14648044,-0.23872037,-0.044399828,-0.24103643,0.15158191,0.13165134,0.05919505,-0.30251497,0.2794927,-0.42614734,0.087652504,0.2167206,0.2942784,0.15433754,-0.10011258,-0.16009632,-0.3117821,0.33398512,-0.17642361,0.36352873,-0.35421255,-0.09365557,0.13155906,0.33327702,-0.08753389,-0.023412403,-0.063674614,0.020935122,0.35795724,-0.0759228,-0.0024107874,-0.21183996,-0.1975383,0.027938595,0.026470184,0.14147021,0.22039713,-0.026198372,0.34215435,-0.44064808,0.12523441,0.21395403,-0.19115253,0.22826219,-0.19464318,-0.32104018,0.45523822,0.44993016,-0.21455407,-0.14148457,0.23956442,-0.3778149,-0.024654921,0.22555602,-0.4410686,-0.14295134,-0.29311475,-0.15248111,-0.18007979,0.1662903,-0.048573487,-0.46348384,-0.15782253,0.029874884,0.027051205,-0.00635345,0.29720128,0.029001849,0.05953261,0.11472555,-0.05737572,-0.30138725,0.056214277,0.0019006003,-0.5053811,0.23494992,0.06690477,-0.17328551,-0.35617125
